RESORT	BUILDING	GRS_CODES	CRDITS_PICKUP	SQUARE_UNIT_MEASUREMENT	SQUARE_UNITS	ORDER_BY	ROOM	KEY_CODE	EXTENSIONS	TURNDOWN	PHONE_NUMBER	DECODE_R_MEETINGROOM_YN_Y_F_ME	RATE_AMOUNT	SMOKING_PREFERENCE	TYPE	CLASS	DESCRIPTION	CREDITS_DEPARTURE	CREDITS_TURNDOWN	CREDITS	FLOOR	ROOM_FLOOR	RATE_CODE	MAX_OCCUPANCY	HK_SECTION_CODE	HK_EVENING_SECTION	COMPONENT_ROOM	CONNECTING_SUITES	FEATURES	OVOS_GRADE_CODE
MALHA			0				5864			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5865			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5866			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5956			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5957			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5976			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5977			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5978			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5979			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5980			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5981			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5982			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5983			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5984			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5985			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5986			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5987			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5988			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5989			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5990			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5991			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5992			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5993			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5994			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5995			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5996			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5997			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5998			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				5999			N		N			PF	GENERIC	Meeting Room	0	0	0										
MALHA			0				9000			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9001			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9002			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9003			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9004			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9005			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9006			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9007			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9008			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9009			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9010			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9011			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9012			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9013			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9014			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9015			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9016			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9017			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9018			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9019			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9020			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9021			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9022			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9023			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9024			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9025			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9026			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9027			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9028			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9029			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9030			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9031			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9032			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9033			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9034			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9035			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9036			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9037			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9038			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9039			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9040			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9041			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9042			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9043			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9044			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9045			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9046			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9047			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9048			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9049			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9050			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9051			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9052			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9053			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9054			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9055			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9056			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9057			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9058			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9059			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9060			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9061			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9062			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9063			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9064			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9065			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9066			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9067			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9068			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9069			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9070			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9071			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9072			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9073			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9074			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9075			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9076			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9077			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9078			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9079			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9080			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9081			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9082			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9083			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9084			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9085			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9086			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9087			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9088			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9089			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9090			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9091			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9092			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9093			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9094			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9095			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9096			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9097			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9098			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9099			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9100			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9101			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9102			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9103			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9104			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9105			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9106			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9107			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9108			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9109			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9110			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9111			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9112			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9113			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9114			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9115			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9116			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9117			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9118			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9119			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9120			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9121			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9122			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9123			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9124			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9125			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9126			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9127			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9128			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9129			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9130			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9131			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9132			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9133			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9134			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9135			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9136			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9137			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9138			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9139			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9140			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9141			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9142			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9143			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9144			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9145			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9146			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9147			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9148			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9149			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9150			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9151			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9152			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9153			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9154			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9155			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9156			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9157			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9158			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9159			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9160			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9161			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9162			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9163			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9164			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9165			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9166			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9167			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9168			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9169			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9170			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9171			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9172			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9173			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9174			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9175			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9176			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9177			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9178			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9179			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9180			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9181			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9182			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9183			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9184			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9185			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9186			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9187			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9188			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9189			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9190			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9191			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9192			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9193			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9194			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9195			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9196			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9197			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9198			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9199			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9200			N		N			PM	GENERIC	Posting Master	0	0	0				1					PM	
MALHA			0				9300			N		N			PF	GENERIC	MICROS CASH	0	0	0										
MALHA			0				9301			N		N			PF	GENERIC	MICROS CHEQUE	0	0	0										
MALHA			0				9303			N		N			PF	GENERIC	MICROS AMEX	0	0	0										
MALHA			0				9304			N		N			PF	GENERIC	MICROS VISA	0	0	0										
MALHA			0				9305			N		N			PF	GENERIC	MICROS MASTERCARD	0	0	0										
MALHA			0				9306			N		N			PF	GENERIC	MICROS DINERS	0	0	0										
MALHA			0				9307			N		N			PF	GENERIC	MICROS BOV	0	0	0										
MALHA			0				9308			N		N			PF	GENERIC	MICROS JCB	0	0	0										
MALHA			0				9309			N		N			PF	GENERIC	MICROS HSBC	0	0	0										
MALHA			0				9310			N		N			PF	GENERIC	Heritage Malta Rebates	0	0	0										
MALHA			0				9500			N		N			PM	GENERIC	Lost Interface Postings	0	0	0				1						
MALHA			0				9570			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9571			N		N			DRI	GENERIC	DRI	3.5	0	2.5				4					PM	
MALHA			0				9572			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9573			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9574			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9576			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9578			N		N			DRI	GENERIC	DRI	1.5	0	1				4					PM	
MALHA			0				9580			N		N			DRI	GENERIC	DRI	1.5	0	1				4					PM	
MALHA			0				9670			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9671			N		N			DRI	GENERIC	DRI	3	0	2.5				4					PM	
MALHA			0				9672			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9673			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9674			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9675			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9676			N		N			DRI	GENERIC	DRI	2	0	1.5				4					PM	
MALHA			0				9677			N		N			DRI	GENERIC	DRI	3.5	0	2.5				4					PM	
MALHA			0				9678			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9680			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9770			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9771			N		N			DRI	GENERIC	DRI	3.5	0	2.5				1					PM	
MALHA			0				9772			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9773			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9774			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9775			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9776			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9777			N		N			DRI	GENERIC	DRI	3.5	0	2.5				1					PM	
MALHA			0				9778			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9780			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9870			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9871			N		N			DRI	GENERIC	DRI	3	0	2.5				1					PM	
MALHA			0				9872			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9873			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9874			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9875			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9876			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9877			N		N			DRI	GENERIC	DRI	3.5	0	2.5				1					PM	
MALHA			0				9878			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9880			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9888			N		N			PM	GENERIC	Business Centre	0	0	0				1					PM	
MALHA			0				9971			N		N			DRI	GENERIC	DRI	3.5	0	2.5				1					PM	
MALHA			0				9973			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9974			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9975			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9976			N		N			DRI	GENERIC	DRI	2	0	1.5				1					PM	
MALHA			0				9977			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9978			N		N			DRI	GENERIC	DRI	1.5	0	1				1					PM	
MALHA			0				9979			N		N			DRI	GENERIC	DRI	3.5	0	2.5				1					PM	
MALHA	INOT		0				AGC			N		Y			S&C	GENERIC	Al Fresco Gardens & Carissa 7	0	0	0				200						
MALHA	INOT		0				BCL			Y		Y			S&C	GENERIC	IC Beach Lido	0	0	0				1000						
MALHA	OUT		0				BCR			N		Y			S&C	GENERIC	IC Beach Restaurant	0	0	0										
MALHA	IN		0				BRD17			N		Y			S&C	GENERIC	Level 17 Boardroom	0	0	0										
MALHA	IN		0				C07			Y		Y			S&C	GENERIC	Cinema 17	0	0	0	1	01		1000						
MALHA	IN		0				C16			Y		Y			S&C	GENERIC	Cinema 16	0	0	0	1	01		700						
MALHA	IN		0				C7F			Y		Y			S&C	GENERIC	Cinema Foyer	0	0	0	1	01		1000						
MALHA	OUT		0				CAR			Y		Y			S&C	GENERIC	Car Park (level 2)	0	0	0	2	02		1000						
MALHA	IN		0				CIN2			N		Y			S&C	GENERIC	Cinema 2	0	0	0										
MALHA	IN		0				CIN3			N		Y			S&C	GENERIC	Cinema 3	0	0	0										
MALHA	IN		0				CIN5			N		Y			S&C	GENERIC	Cinema 5	0	0	0										
MALHA	IN		0				CLK			Y		Y			S&C	GENERIC	Level 2 Cloakroom	0	0	0	2	02								
MALHA	MAIN		0				CLOAK			N		Y			S&C	GENERIC	IACC Cloakroom	0	0	0		04								
MALHA	IN		0				CNVB12			N		Y			S&C	GENERIC	Converted Bedroom 12	0	0	0										
MALHA	IN		0				CNVB13			N		Y			S&C	GENERIC	Converted bedroom 13	0	0	0										
MALHA	IN		0				CNVB14			N		Y			S&C	GENERIC	Converted bedroom 14	0	0	0										
MALHA	IN		0				CNVB15			N		Y			S&C	GENERIC	Converted bedroom 15	0	0	0										
MALHA	IN		0				CNVB16			N		Y			S&C	GENERIC	Converted bedroom 16	0	0	0										
MALHA	IN		0				CNVB17			N		Y			S&C	GENERIC	Converted bedroom 17	0	0	0										
MALHA	IN		0				CNVB18			N		Y			S&C	GENERIC	Converted bedroom 18	0	0	0										
MALHA	IN		0				CNVB19			N		Y			S&C	GENERIC	Converted bedroom 19	0	0	0										
MALHA	IN		0				CNVB20			N		Y			S&C	GENERIC	Converted bedroom 20	0	0	0										
MALHA	IN		0				CNVB21			N		Y			S&C	GENERIC	Converted bedroom 21	0	0	0										
MALHA	IN		0				CNVB22			N		Y			S&C	GENERIC	Converted bedroom 22	0	0	0										
MALHA	IN		0				CNVB23			N		Y			S&C	GENERIC	Converted bedroom 23	0	0	0										
MALHA	IN		0				CNVB24			N		Y			S&C	GENERIC	Converted bedroom 24	0	0	0										
MALHA	IN		0				CYN			Y		Y			S&C	GENERIC	Cynergi Fitness Centre	0	0	0	5	05		1000						
MALHA	MAIN		0				ENFOY			N		Y			S&C	GENERIC	Europa & Neptune Foyer - IACC	0	0	0		04								
MALHA	MAIN		0				EUR			N		Y			S&C	GENERIC	Europa - IACC	0	0	0		04								
MALHA	MAIN		0				EUR1			N		Y			S&C	GENERIC	Europa I - IACC	0	0	0		04								
MALHA	MAIN		0				EUR2			N		Y			S&C	GENERIC	Europa II - IACC	0	0	0		04								
MALHA	MAIN		0				EUR3			N		Y			S&C	GENERIC	Europa III - IACC	0	0	0		04								
MALHA	MAIN		0				FOYER			N		Y			S&C	GENERIC	IACC Foyer	0	0	0		04								
MALHA	IN		0				HAS			Y		Y			S&C	GENERIC	Soprano	0	0	0	4	04		400						
MALHA	IN		0				HLB			Y		Y			S&C	GENERIC	Hotel Lobby	0	0	0	3	03		300						
MALHA	MAIN		0				HOSP			N		Y			S&C	GENERIC	IACC Hospitality Desk I (Hotel)	0	0	0		04								
MALHA	MAIN		0				HOSP2			N		Y			S&C	GENERIC	IACC Hospitality Desk II (Street)	0	0	0		04								
MALHA	MAIN		0				IACC			N		Y			S&C	GENERIC	InterContinental Arena Conference Center	0	0	0		04								
